entry_id,user_id,timestamp,journal_text,sentiment_score,emotion_scores,word_count,topic_category,time_of_day,keyword_flags,entry_frequency,mental_health_label
b949f099-ae4b-4ca0-bbfb-21d38eb8a90e,f6db716f-1458-4ba1-a65a-f79a0c32a973,2025-04-17 13:12:00,Meet affect be long suffer decide interesting parent simply.,-0.56,"{'anger': 0.42, 'disgust': 0.63, 'joy': 0.53}",9,loneliness,evening,hopeless,2,stable
0f89d54c-2597-4ce5-bfdb-b2c672435c29,d7548a98-568d-412d-8535-338c37832f31,2025-05-17 06:14:37,Little church environmental six certain democratic say data research majority worker room including throw miss adult today claim animal owner vote nice game car social attack somebody its agreement form camera account include anyone though.,0.1,"{'surprise': 0.83, 'fear': 0.44}",35,personal growth,evening,none,3,mild distress
e2c9fe70-4aef-4c6b-b1d4-c4a28bd60981,a8ad164d-e239-4d26-9f17-e389dc52fdf1,2025-02-26 15:40:51,Have somebody young sort education agency ahead scene unit through adult defense television affect still give raise lot doctor mouth eight heart seem modern hotel son maybe.,-0.59,{'sadness': 0.14},27,personal growth,afternoon,none,3,severe distress
e8a06065-d74b-4740-9c15-ce20f159d674,6b1b2eae-5a37-40ef-8770-a062516a9a14,2025-04-06 16:12:55,Resource unit stage system western dinner itself case whatever low become just place ball tree as I know bit young since.,-0.13,"{'surprise': 0.53, 'disgust': 0.8, 'fear': 0.66}",21,work,evening,depressed,3,severe distress
bb16e775-ca97-4e8d-a8f9-bbd272d4f85c,c6348244-338f-414c-8e1c-fd9baf1a5f6d,2025-07-18 15:03:14,Since another summer network garden sound treat example purpose stuff throw social sister such modern effect type pretty south life cold pass nature past mouth case responsibility sister dream social from.,-0.2,"{'anger': 0.41, 'sadness': 0.55, 'surprise': 0.25}",31,work,afternoon,hopeless,7,stable
d489a9a8-2bb0-4b91-9f8f-a557e7d8f68b,b2dffbcc-06d8-4e75-bfb5-7100ceedd76e,2025-06-30 22:05:35,Prevent let rich the design save must experience part true nature every itself she thing prepare enough hundred thousand PM life candidate operation.,-0.88,"{'surprise': 0.92, 'fear': 0.83, 'anxiety': 0.4}",23,family,afternoon,stressed,6,severe distress
8d68edec-d276-4564-9eca-47cb5e1753a1,a66483f0-56fb-43e1-8d07-3ead107da912,2025-01-23 15:45:20,Finally movie build end foreign these together middle feeling somebody sell see example economy investment half wind poor.,-0.38,{'anxiety': 0.72},18,loneliness,evening,stressed,1,severe distress
91158f62-b666-4f96-88b6-395921088d82,b9ec1ef0-db98-4e33-9186-64f4e0933cc9,2025-05-09 01:23:59,Rate hard rest major same which big newspaper audience school heart democratic option economy newspaper.,-0.43,"{'anger': 0.96, 'fear': 0.58, 'disgust': 0.43}",15,family,night,anxious,3,stable
0bf68ada-dc68-4455-a2a3-be4eaa71ebf1,537234f3-10fc-4341-9971-d9db044ba2cb,2025-05-17 14:26:43,Congress nearly budget western little mother fine treatment well not opportunity goal push explain enough idea whom poor then box enough within.,-0.03,{'disgust': 0.52},22,loneliness,afternoon,none,4,severe distress
696430af-d3e8-4621-8958-8bc5a2e45888,f06a0b7e-ca77-4a0a-961c-31c09293d616,2025-04-16 01:30:10,Break walk cup base whether point edge hard establish who environmental town.,-0.83,"{'disgust': 0.96, 'sadness': 0.53}",12,relationships,evening,hopeless,3,stable
b1a3c3c1-b882-4abc-9422-75b524359c2e,941d76f7-068c-4455-9066-e8195dc0f440,2025-08-07 14:32:31,Her party specific identify history meeting head strategy this ability accept address central family girl.,-0.03,"{'anger': 0.71, 'anxiety': 0.29, 'disgust': 0.4}",15,work,night,none,2,stable
74ca38f9-a528-48d5-b50f-dfb8e990aa3e,44faedbe-9d3e-4f8a-b592-e43db7ff18a6,2025-03-13 23:15:03,Unit rock class price leg international street compare reveal notice thing more newspaper doctor mean give option before development candidate wish get certainly society.,0.55,"{'joy': 0.55, 'surprise': 0.85, 'sadness': 0.61}",24,work,night,stressed,2,stable
5bf9978e-ea2f-45a0-bbb9-c79dd1e677da,a7ff0676-d316-48c8-a4e6-26fdc380e90d,2025-03-24 18:15:21,Human result main win human red worry name task seek produce modern clear.,0.44,{'joy': 0.03},13,relationships,night,hopeless,7,mild distress
fcf37687-d9e8-4db2-94c5-f1fe9d45aab4,ad5819ed-bab6-4e7c-80e5-51007b5f5962,2025-07-14 09:51:24,That foreign push month bag would husband get.,-0.59,"{'joy': 0.78, 'fear': 0.71}",8,loneliness,afternoon,anxious,5,mild distress
9063470a-29ee-4514-a584-d0c7486a03de,f696e815-1f58-47a7-886f-663ab960c99c,2025-06-06 12:59:09,Wind crime of win within over individual visit since tough consumer save media every lawyer table human discover design then fly world fall resource he system figure determine all of old.,-0.74,"{'joy': 0.78, 'fear': 0.07, 'anger': 0.37}",31,personal growth,night,anxious,1,severe distress
3038b78f-7cc8-4b34-bf8c-24653be4fbd0,2a71a9e3-1c0f-4a0f-8664-131101598f60,2025-06-01 18:12:33,Quality hundred once whose magazine experience little name receive free perform admit.,-0.46,{'anxiety': 0.63},12,work,evening,hopeless,1,stable
0ac0d4e2-c192-4757-b622-db97279c75c3,64675a23-bd64-42f8-8b80-b3af39cc4e68,2025-05-03 05:15:17,Modern east trade travel special wish throughout idea table young suffer against current public.,0.49,"{'anxiety': 0.06, 'anger': 0.96}",14,work,night,depressed,3,mild distress
5d75433c-34e5-4983-827d-66aa6f810aef,8bb2015d-e44a-4e93-bb04-4df04cf23be3,2025-04-10 06:50:57,Reveal above else line face him none heart kid carry.,-0.3,{'anxiety': 0.59},10,personal growth,night,depressed,2,stable
3094d15f-9ad4-4952-809d-f0aa9737983b,cf53677e-cad0-487c-b2f2-7f2108ac4efe,2025-07-21 04:53:55,Spend product consumer stuff computer certain expect physical wish tax control PM everything church pay become participant tree save since budget baby evidence past where else all community.,0.07,{'joy': 0.49},28,finances,afternoon,anxious,2,stable
6703a1ec-14e0-4b0f-b4ff-db2fff1145d0,51b7b1f6-3a4c-4908-ad09-5d16648f9f5d,2025-07-28 03:32:19,Recognize establish land magazine choose Congress phone culture financial west agreement.,0.6,"{'sadness': 0.07, 'anger': 0.47, 'joy': 0.28}",11,family,afternoon,depressed,1,stable
8eb0be78-2b07-4c51-81c6-29ee796189c2,7b420580-c0b6-44fa-8803-06b6d2cc6a63,2025-02-01 06:27:56,Between process tend evidence effect music space outside prevent politics late sort me expect level always boy store evening ten listen owner success free.,-0.32,"{'anger': 0.61, 'anxiety': 0.76, 'sadness': 0.19}",24,work,night,none,6,stable
49d359d0-4b43-4764-9ad6-c7a30cca7061,96d8dd3b-a16e-44cf-9117-eef8196688cc,2025-05-03 06:32:22,Child why stage bring action feeling argue our discussion itself condition wrong see inside one church concern commercial institution state to line.,-0.41,"{'joy': 0.17, 'surprise': 0.18, 'anger': 0.44}",22,personal growth,evening,stressed,7,mild distress
c3752414-5bd6-4b10-aed2-e108f174f3e4,9774c5ff-ec80-4426-832a-dc0d18a06d6b,2025-02-28 03:06:39,Improve single son effort travel section.,-0.08,"{'surprise': 0.9, 'anger': 0.21}",6,finances,afternoon,stressed,4,stable
59f4ddaa-d929-43c5-b440-841c0c9230d7,6f4dbbf5-f872-41b1-9695-987e11dabadb,2025-03-06 14:36:35,Suggest shoulder answer want finish them success.,-0.94,"{'joy': 0.31, 'surprise': 0.48}",7,family,night,hopeless,4,mild distress
c3e79d85-e385-4649-b459-bd960bb7763e,98d5957a-c1f2-4506-9f26-2ad092f166d8,2025-08-02 00:23:02,Himself family serious among glass blood national present eat provide majority.,-0.6,{'joy': 0.42},11,relationships,morning,stressed,1,severe distress
815c9978-092e-4697-94c4-ca88307abc67,d0dd9f68-8a84-4c54-93c8-c0e3a35d6441,2025-08-04 09:41:25,Relate media price final image while gun right charge member.,-0.89,{'disgust': 0.47},10,finances,evening,stressed,2,mild distress
09a05cec-c999-43ec-9782-88cca3cebd1b,c4a1d580-3d25-4b43-85d8-1a4a4cbd848e,2025-04-09 14:27:44,Throw result camera summer run space sure much blue itself strong response share them similar radio charge too morning sea institution center two.,-0.55,{'sadness': 0.55},23,family,afternoon,none,4,stable
600fcb88-a6a2-481a-b764-0db9caa3cb9e,efcee9f0-3ffe-4e7b-ba5b-d4098e310ad4,2025-07-19 09:42:34,Scene east great the hand building fast clear size face network method allow down clear home future star note scene born child field data film plant improve position watch range.,0.73,"{'anxiety': 0.98, 'anger': 0.24, 'disgust': 0.53}",30,finances,night,stressed,6,stable
1996227b-4b78-4d2f-8acc-bdbb4ab8b303,c8f228b0-3c41-44eb-9d92-53a029267274,2025-06-25 16:20:50,War feel will nothing tonight now officer let word realize build too stage.,0.31,"{'disgust': 0.68, 'joy': 0.4, 'anger': 0.71}",13,loneliness,evening,stressed,6,mild distress
3522a787-1e56-4565-9e26-2bd50093cc16,2ac693f9-456b-4446-a4ab-abce923f6c0a,2025-07-24 04:40:38,Full heavy cultural drive alone push save responsibility by after left turn check opportunity American dog speak school evening up teach trip author article.,-0.59,"{'fear': 0.43, 'sadness': 0.0}",24,work,morning,anxious,4,mild distress
119d649e-bb3c-4a66-8b22-387d60f6425a,1c76f683-3c87-468b-b4a5-9ca2ed6cccf8,2025-05-06 19:47:05,Ready school cause history evening especially do paper standard page level Congress point short pass chair sure outside trade.,0.4,"{'anxiety': 0.68, 'fear': 0.72, 'disgust': 0.75}",19,finances,evening,hopeless,2,mild distress
1db50627-6e19-40e5-97d8-3548238eb66c,07e67eea-bb4b-4139-ba7a-c6f96a4a42e6,2025-01-31 20:36:03,Behavior authority matter when return tonight return happy wish beautiful course society picture religious offer chair no easy simple upon project sing seem clear save positive compare bag.,0.01,"{'sadness': 0.9, 'joy': 0.77}",28,loneliness,morning,depressed,4,stable
ca0b8b4b-65ff-466c-a98e-a090ce43b33c,3b364168-366b-489d-90b6-62205e8af9f7,2025-02-02 04:16:32,Method fire have responsibility bar population hundred level up free admit pretty easy court language foreign case up wide detail world happy cold decision.,0.9,"{'sadness': 0.13, 'joy': 0.86}",24,finances,evening,anxious,3,mild distress
33950fbd-c34a-4dc5-865c-a1749e86bc4f,47551670-e00b-430d-9b93-b5feab1cdef3,2025-05-08 22:18:14,Trade film word film rate good company forget behavior consider table which detail race suddenly everything.,-0.83,"{'anger': 0.22, 'surprise': 0.04}",16,health,morning,hopeless,6,severe distress
faed0fc1-55f9-48ea-b7e4-f0c6a59d4871,50fdf109-b655-44aa-99bf-d48b0a4bfc5c,2025-03-02 18:35:06,On friend class pressure throw look tree present bag effort chance stuff none think cut store begin turn employee call other.,0.88,"{'anger': 0.34, 'sadness': 0.28}",21,health,afternoon,anxious,1,stable
8395fd0e-e568-4db4-a90c-482e948206eb,8ea6b8da-188f-4eb0-8b48-31c0ae2ab5de,2025-01-28 02:34:35,Certainly off skin may behavior president rest need.,-0.88,{'joy': 0.3},8,loneliness,night,depressed,4,stable
29b0a4d1-c34b-4397-803c-2ad1c9742c29,7cf4e8f9-0348-4107-9f57-678b9a258864,2025-06-26 01:31:32,Open type benefit partner office place rock young.,-0.03,"{'disgust': 0.16, 'anxiety': 0.77, 'sadness': 0.3}",8,relationships,afternoon,anxious,3,stable
61994c4c-1ae8-4d81-9746-94e8c0dbee5e,2c8fbe69-d597-4080-bebd-3c8b6a7b2ab8,2025-03-24 10:28:52,Including actually nothing action operation of throughout crime report high consumer century cultural record care.,0.68,"{'anger': 0.71, 'fear': 0.98, 'anxiety': 0.7}",15,finances,night,hopeless,2,stable
686d90f6-ce93-47e0-a0dd-775ad2b60237,fef333fb-7161-4ed0-bd7f-dcafe3273fac,2025-02-06 15:40:18,Identify coach more kind themselves wide third sport friend.,-0.52,{'fear': 0.8},9,relationships,afternoon,stressed,7,severe distress
2e823197-0b99-497b-9edc-95b0ae8c24bd,12734681-e370-427c-8bb9-a29e21c55a72,2025-05-08 12:11:51,Factor feeling condition top mean travel through maybe know newspaper look them back fish loss grow night have find dinner either huge.,0.51,"{'sadness': 0.02, 'surprise': 0.11}",22,relationships,afternoon,anxious,2,severe distress
3562aa1d-6bc2-4eb3-92b5-876fc6179874,b2aec40f-1dc4-4784-b316-02b5a6a0661a,2025-03-31 21:17:23,Owner perform however traditional foot also phone decade teacher discussion everyone law bed which rather science production human might future same authority rest positive mean some.,-0.8,"{'sadness': 0.72, 'disgust': 0.93, 'fear': 0.04}",26,family,night,hopeless,7,mild distress
80dac47e-ea38-4d51-a153-301eeac9085b,571a1c84-dfa9-45a7-b49c-5f7d0253b9f9,2025-03-26 17:47:51,Story accept big draw sure process sea easy bed wait friend condition special two capital eight lose program idea wonder share staff pretty produce line provide might sometimes suffer.,0.25,"{'anxiety': 0.49, 'anger': 0.73, 'sadness': 0.8}",29,health,afternoon,anxious,5,mild distress
afeae656-6522-4ebd-a5b4-eba8eaf6d6ef,a1f13e99-84c4-4609-9584-13468b3a9739,2025-03-08 19:30:51,Mention west easy event however which chance Republican expect against human organization enough station interest price write somebody really cause force part itself improve response PM simply civil.,0.53,"{'surprise': 0.21, 'sadness': 0.02, 'disgust': 0.38}",28,finances,night,stressed,1,mild distress
a597c555-5514-40fd-8a28-439728be75af,ae18d996-d85a-4809-b307-82e044d878cd,2025-04-06 06:48:09,Certainly among area culture interview guess same meet ball treatment religious figure decade just sit must.,-0.01,"{'joy': 0.05, 'fear': 0.72, 'disgust': 0.14}",16,work,afternoon,depressed,3,severe distress
5d850b61-3fad-4700-8790-fa7349e705d0,fa66a6ba-e3ac-4834-8476-7b644dfde592,2025-04-03 07:10:50,Degree all report wonder half it executive.,-0.35,"{'disgust': 0.46, 'anger': 0.52}",7,family,night,hopeless,3,stable
d51ee40a-645b-4356-8991-45f06752acdd,650f8983-9c33-4652-9b70-c977b188d92a,2025-03-09 04:59:23,Word rest to reason appear by.,-0.54,"{'joy': 0.51, 'disgust': 0.18, 'surprise': 0.83}",6,loneliness,night,stressed,7,severe distress
ad1a6511-b80b-40e0-a9c9-5426f48898ca,14afa74e-43f4-407e-8c95-963ec8fecf0d,2025-03-29 17:49:26,Ask sound strategy president story still become stand member great food different fine fight ahead read air again live trouble game get financial rather my not.,0.41,"{'sadness': 0.1, 'anger': 0.55, 'joy': 0.12}",26,health,morning,depressed,2,severe distress
08ebcb03-b611-4f3c-949e-0e39805849bf,e56cfffe-7767-408a-aad2-390b9e411fa5,2025-01-13 07:48:15,Where which letter century wrong six serve when compare weight sure meet guess painting song catch make cost quality skill me walk.,0.44,"{'anxiety': 0.58, 'anger': 0.38}",22,work,evening,stressed,6,severe distress
d7558e26-d419-4f5f-a106-77ed0a2201d6,3112a6b9-8c6f-417f-8c0f-fcfedf08cfc7,2025-06-07 04:41:07,Fine sound agent total partner pattern open break pattern somebody sense difficult add surface professor behind success coach area.,-0.91,"{'surprise': 0.32, 'sadness': 0.93}",19,personal growth,afternoon,anxious,7,mild distress
0c829d5f-68b1-448f-b6d1-2b4ba1271eda,40ff11dc-9d98-44fa-8972-8f4fd1b15213,2025-04-02 13:59:39,If eight again drive part information improve particular interview grow mind.,0.36,{'joy': 0.69},11,loneliness,night,anxious,6,stable
f7dabf71-1c14-4b40-954e-826a2f9c3502,c16e7391-7fc8-44a4-bb4f-9ed4a0e11fc7,2025-05-10 23:45:07,Body when consumer capital sea southern hear cut yeah after image argue race administration city hospital address.,0.88,"{'joy': 0.19, 'disgust': 0.09}",17,finances,night,stressed,1,severe distress
07ae5f79-29b5-471a-895a-4b14a0a10851,7283579d-0284-4c42-ab87-de6079f815a3,2025-03-07 19:02:34,Game nation back people eight among fly eye public foot radio already page style.,-0.01,"{'fear': 0.31, 'sadness': 0.54}",14,personal growth,afternoon,stressed,7,mild distress
cde5b4bc-936e-4d7a-9407-5cb40596386d,36247492-e934-456e-90b6-64b704366cee,2025-06-18 22:28:23,Book team our fund commercial material free fact activity summer letter rest newspaper stuff easy small degree choice under begin.,-0.88,{'sadness': 0.26},20,finances,night,depressed,3,stable
a00dcc99-bc6b-4487-9c9e-583822fce2ee,fe73acbe-9947-48e7-a324-071b6be67526,2025-07-06 06:57:32,Whatever entire alone among quickly real decide movie simply professional sure smile.,-0.07,{'disgust': 0.01},12,health,night,anxious,7,mild distress
f7728ac9-e2e4-49b7-8863-d44d4bb8c9ff,8b67c313-405c-4140-80b9-d505e73fdac9,2025-03-28 21:09:38,Statement drop decision out need strong explain field past brother sell hospital study report director research people carry long.,-0.07,{'surprise': 0.05},19,personal growth,afternoon,depressed,5,stable
0cc391d3-9e82-4fce-b387-adb51b613faa,42e76b74-4a55-400b-977b-70d0b6e8714b,2025-04-29 06:03:22,Federal me face fire stop data then within card none say account article actually.,0.31,"{'fear': 0.87, 'disgust': 0.5}",14,relationships,evening,depressed,3,severe distress
5b9974cc-5f74-45ec-bc86-6f509509b011,69ac16c3-d3fa-4a3d-9573-948c92726849,2025-03-26 22:44:51,Fight argue some such term foot share far eat well performance move success every room control establish music according very with fear.,-0.7,"{'anger': 1.0, 'disgust': 0.2, 'surprise': 0.95}",22,finances,afternoon,hopeless,4,severe distress
57f2b2a0-1726-4be6-a30d-1bb9873a1b69,324f28b9-9c67-4062-b487-8eeed13f8997,2025-03-16 11:48:45,Country plan necessary future special home both now inside thank build near ever we.,0.66,{'anxiety': 0.69},14,work,morning,stressed,3,severe distress
1e7f1058-9e03-4276-af70-0b6a722ea601,5ec7a0b8-639e-44b3-a7f0-7560ee487603,2025-02-11 13:09:57,Them that this concern issue actually would put development lay somebody.,-0.12,"{'disgust': 0.02, 'anxiety': 0.45, 'anger': 0.91}",11,family,evening,stressed,4,stable
2aec478d-7c2c-4c6b-9bd8-9b8b517cbc97,75de18a5-3ca2-4937-ad9b-470d0c991690,2025-02-25 19:15:44,Group apply check first avoid consider Mrs person different spend talk because nearly.,-0.54,"{'anxiety': 0.34, 'surprise': 0.32, 'sadness': 0.58}",13,family,evening,hopeless,7,mild distress
cbbb3ff6-0190-414c-a26c-10497ac78845,c38d0374-46ba-46a5-935b-bf7b278322d0,2025-07-03 06:21:25,Stock final leave social several simple as hundred lead opportunity well least charge price mother child until beautiful treat live conference great nation create.,0.86,{'anxiety': 0.32},24,loneliness,evening,none,6,severe distress
12292d86-f3ae-4d8b-84b8-d26064b22737,f28f86f6-de3b-484d-9b4f-9fcc43f9d5b5,2025-03-25 07:40:25,Truth special policy indicate process they while minute much student here blood money ahead me admit coach hotel of that both himself until house all of above wall news.,0.12,{'joy': 0.83},29,personal growth,evening,stressed,3,stable
fe1edd2e-5415-4528-974a-9ca5381260fe,3aa06d18-19b0-4c03-ab5a-db0f258b0e8e,2025-03-18 13:22:25,Thought serious truth these imagine answer force class for interest national beautiful her more tell local.,0.77,{'sadness': 0.87},16,personal growth,afternoon,depressed,1,stable
3d5a4427-2563-4853-944f-059002ce0834,48050c73-3d17-47fb-ba5a-56b6d8a4bf69,2025-08-12 12:56:42,Choice situation foreign alone them may computer week member instead financial operation turn try positive reality people enough answer deal plant even.,-0.14,"{'surprise': 0.82, 'sadness': 0.61, 'anger': 0.67}",22,health,night,anxious,7,severe distress
9789aff2-74cf-426a-93a0-db6b27bc1c7b,cd8443c2-5fe9-4de1-89ee-6b0d5f2afb08,2025-03-05 12:01:33,Across budget rich upon citizen some political until me area might degree sport high feeling station any month.,0.37,"{'anger': 0.68, 'anxiety': 0.35, 'fear': 0.5}",18,personal growth,night,anxious,2,stable
01389863-98e0-4377-8dac-ad1846157e3e,1457282f-a8db-499d-8deb-60d552770c95,2025-06-11 09:42:18,Tonight specific threat TV prove religious cold carry lot late technology job process by challenge similar wear into strong each that break production expert.,0.84,{'anger': 0.19},24,work,night,stressed,5,stable
b2599070-ed37-406e-aab0-4d1f61d427a8,d0d83910-b17f-4814-8fe6-50ce87db6642,2025-05-26 23:28:10,Late want war care suddenly reduce science.,-1.0,"{'joy': 0.09, 'disgust': 0.59, 'anxiety': 0.04}",7,health,morning,depressed,5,stable
7ae14ee6-1ab2-4722-ad11-c6819b6a9c19,28e53485-3d12-4637-a65d-9d6c60fdfb16,2025-08-15 18:11:16,Center us there benefit religious interesting risk government age development material campaign.,0.19,{'joy': 0.05},12,health,night,hopeless,4,severe distress
56a479de-6a39-4aa3-bc1a-efd4604d3ba1,0146b96b-42bb-4565-9374-3e3e39ecbdf1,2025-02-19 04:22:54,Goal leave answer cup account fill short Mr sort common.,-0.37,"{'fear': 0.37, 'anxiety': 0.9}",10,work,morning,depressed,3,mild distress
632c37cc-f1fc-4e2c-bd54-09516bb1129e,c8517c69-373f-4fa7-9997-840effe8fb4d,2025-07-19 05:46:26,House commercial someone floor conference sister might learn share its character seem decide clearly likely dinner fact away goal increase.,-0.51,"{'sadness': 0.36, 'anger': 0.4}",20,finances,evening,hopeless,7,severe distress
23c8424f-8946-4536-8db8-70c3f4c6f288,d4b21246-9cab-4980-b409-b9d0589ed08a,2025-07-25 17:46:36,Contain thus room perform arm out boy window guess model certainly see chair certainly more pay growth watch avoid car idea compare democratic with difficult public scientist head modern idea fight myself side.,0.34,"{'anxiety': 0.6, 'disgust': 0.13, 'joy': 0.92}",33,personal growth,evening,none,3,stable
88d60b2e-3ef6-470c-8c6e-2af25c4844b9,46c67527-67a6-4626-95a0-f81cb6bd496e,2025-06-30 04:30:56,Discover thousand everything across special just activity.,0.1,{'anger': 0.74},7,loneliness,evening,anxious,7,mild distress
412af501-e961-4149-8b7a-27bf897ac7b5,4db6ac83-0665-43e2-8f80-8530694b98ee,2025-04-18 22:42:31,Make report guess must painting responsibility book support over they character want whatever leave decide success enter guy defense around use.,0.01,"{'fear': 0.05, 'sadness': 0.11}",21,health,afternoon,stressed,3,stable
bf96d030-da1b-4790-86a1-71f70889f942,37fead18-8200-4cd9-b4d9-25cc87831218,2025-02-08 19:21:31,On effect feel card next lawyer service though fall over scientist effort though environment begin allow successful daughter check.,0.52,{'sadness': 0.23},19,relationships,night,stressed,7,mild distress
3bc0badc-61f2-46ec-8326-5051a424a23d,4305f198-7f46-4dc0-a1e9-a2711bffecf4,2025-07-15 22:05:25,Some life south ever list professor safe hour administration over low six that sell claim successful score his stand determine per image.,-0.52,"{'sadness': 0.56, 'disgust': 0.98}",22,work,evening,hopeless,6,stable
98f2e506-69aa-45c5-b7f9-7ef5fe8b72b0,565c099f-4179-4d8e-95f0-0ce4585c5c3d,2025-03-30 01:18:27,Own quickly stage executive hold chance summer staff why agreement though unit find understand owner early today local soon alone six program community.,-0.15,"{'fear': 0.44, 'disgust': 0.17}",23,family,evening,stressed,2,stable
facd04ea-0de8-42db-b9f7-bbdaf3bd299d,3157e778-8a1d-482e-a079-b1a38426bb93,2025-01-04 16:16:44,None employee perform nothing half several recent believe city ever check yet else soon always entire outside attention well say.,-0.27,"{'disgust': 0.96, 'anxiety': 0.09, 'sadness': 0.34}",20,family,morning,depressed,3,severe distress
f419f7f4-f48f-4a9e-84a3-c8171198d861,11bc514d-831c-4d11-b5dd-eb4a971dac38,2025-04-06 07:26:34,Probably now growth century finally action game nation people sort course you gas director floor almost word yet head environmental top around floor boy two daughter high mother information student coach stand keep relationship attorney.,0.03,"{'surprise': 0.1, 'joy': 0.21, 'fear': 0.06}",35,loneliness,afternoon,none,7,mild distress
6926041d-af53-4472-bcbc-9a4bff909876,4cd608ec-99a5-4bb4-8970-502b72552394,2025-04-20 10:48:11,Certainly media move arm call me many site maybe yet let clearly recent last ball race.,-0.61,{'anger': 0.56},16,personal growth,morning,depressed,5,mild distress
4d3bcd71-a2c5-4f63-8f91-717723185092,e7a4e3f2-c05a-4a1c-99e4-8f66433f8a3d,2025-03-31 00:05:39,Certainly pick fish hard seek manage task add item join.,0.94,"{'disgust': 0.51, 'fear': 0.75, 'surprise': 0.92}",10,personal growth,evening,stressed,1,severe distress
2646d282-12ee-407b-8bc7-2e050f2969a2,dcdea72e-1294-420c-a78a-8a50623da325,2025-01-10 22:24:49,Director both plan glass our there top hot gas full I thank indeed.,-0.07,"{'joy': 0.19, 'sadness': 0.37}",13,family,morning,hopeless,7,mild distress
ec38cb3f-08ff-4c59-a80b-e5876d6d979c,5b258e59-32e0-435d-981a-cda5d9a95fff,2025-02-05 11:45:22,Account area strong candidate program production Congress when something address daughter whose wind dinner world health seek I recognize up although type model.,0.13,"{'sadness': 0.19, 'joy': 0.19}",23,work,evening,anxious,5,mild distress
010aed19-3448-4355-b602-71465783b366,cde03a1c-96b7-46b1-a1ec-738d5148c3bc,2025-06-09 09:53:45,Mind theory happen particular more education collection hour from although record door option condition board least light certainly outside father serve thought church rise poor full report ground generation.,0.43,{'anxiety': 0.51},29,family,afternoon,anxious,4,stable
f144a74f-a541-45da-b75e-ad946010e86a,2e771393-7ff4-4a86-b2f6-3fb9a0c6f481,2025-06-01 02:55:43,Foreign low national central figure region government life political seat card dark create tough blue oil evidence not admit discover.,-0.72,{'disgust': 0.93},20,family,morning,depressed,5,severe distress
bbc7f396-da12-4885-8354-50e6620832ec,9b82cdf4-1a43-4038-afc6-3740baf3ff6d,2025-08-03 05:48:03,Think try edge modern situation enough economic again second force sing answer size.,0.54,"{'anxiety': 0.49, 'sadness': 0.99}",13,finances,night,hopeless,3,stable
694f8512-4e14-4828-a92a-7275bc2d3066,62b8c93b-0156-4246-bd2c-42b1f2bf2ecd,2025-04-25 12:51:59,Group human prove run physical big require need outside mother require story put allow.,0.71,{'surprise': 0.11},14,loneliness,afternoon,depressed,3,mild distress
9650fd1d-87ab-4625-8314-eebe694959c6,09ec14d1-4cdf-4d1a-888d-0e00f6de710e,2025-03-19 21:00:01,Cell up doctor your field as though personal week reach hotel.,0.83,"{'fear': 0.96, 'disgust': 0.71}",11,finances,afternoon,hopeless,6,mild distress
6d4599c8-413f-4815-9942-6d7a2de0606f,ced16daa-86f8-4d0e-8ee1-c8083297f536,2025-06-02 09:30:21,Month away something anyone maybe sing kid quickly artist beat she rest mission difficult both career growth information action them program sell water data individual.,0.76,"{'disgust': 0.44, 'anger': 0.11, 'fear': 0.35}",25,finances,evening,none,1,severe distress
d13ebf67-7b82-4b6c-bc56-9cf2f3288cc7,0c604bed-3d5a-44fc-b747-7fd57c1d1ab6,2025-07-31 00:14:52,Senior stop accept follow debate decision beyond growth experience ago military feeling necessary morning effect join end plant page wife apply time level picture board far leg so strong.,-0.93,{'anxiety': 0.5},29,loneliness,afternoon,hopeless,3,severe distress
fabd565e-b56b-4848-8040-0feb496bd9c6,e899570e-39e0-4bc6-9ec7-cd1ff5ca3ae1,2025-07-26 09:02:53,Face above in young result water coach thank because she issue level there majority.,0.35,{'anger': 0.43},14,relationships,morning,none,4,severe distress
367a53bd-df00-4096-91b0-bc4735a6e42c,797cf01c-b5b7-4514-83dc-c892b0641922,2025-06-10 16:36:49,Listen cause take win health claim student shake specific teach way thousand.,0.14,"{'joy': 0.33, 'anger': 0.85}",12,health,evening,none,5,stable
60f63ee2-8ab1-4605-bdbd-4e4959a41474,fb7d35da-b1e9-413e-bd2d-d451a044244d,2025-03-27 16:54:14,Traditional moment market structure city happen gas security particular need so personal once smile material.,0.42,"{'anger': 0.31, 'anxiety': 0.99, 'disgust': 0.01}",15,loneliness,evening,depressed,5,severe distress
b4d048bf-fa6d-4cd4-8a97-b131894c2c57,d0657dbb-5623-4a56-946b-f9b150e26c8b,2025-05-19 07:24:44,Weight deep consumer effort technology meet condition against book always resource capital one hand serve notice subject forget store road good key system.,-0.75,"{'disgust': 0.26, 'anxiety': 0.46, 'surprise': 0.85}",23,work,afternoon,anxious,5,severe distress
351cbec0-9052-49e3-b955-79b87e57cb62,d1bda771-6b63-428b-b956-45f92ee72d6e,2025-03-02 12:33:46,Budget central strong rich development bag air put call dream great fight candidate serve describe.,-0.22,"{'anxiety': 0.62, 'fear': 0.58}",15,finances,afternoon,anxious,1,mild distress
